rand,Mod 64,Mod 32,Mod 16,Mod 8
56,56,24,8,0
57,57,25,9,1
485,37,5,5,5
792,24,24,8,0
11,11,11,11,3
718,14,14,14,6
908,12,12,12,4
749,45,13,13,5
938,42,10,10,2
430,46,14,14,6
528,16,16,0,0
284,28,28,12,4
69,5,5,5,5
47,47,15,15,7
279,23,23,7,7
750,46,14,14,6
69,5,5,5,5
756,52,20,4,4
337,17,17,1,1
925,29,29,13,5
940,44,12,12,4
896,0,0,0,0
671,31,31,15,7
143,15,15,15,7
813,45,13,13,5
256,0,0,0,0
62,62,30,14,6
581,5,5,5,5
634,58,26,10,2
14,14,14,14,6
863,31,31,15,7
373,53,21,5,5
397,13,13,13,5
852,20,20,4,4
881,49,17,1,1
190,62,30,14,6
575,63,31,15,7
591,15,15,15,7
412,28,28,12,4
143,15,15,15,7
178,50,18,2,2
153,25,25,9,1
355,35,3,3,3
581,5,5,5,5
663,23,23,7,7
269,13,13,13,5
187,59,27,11,3
718,14,14,14,6
440,56,24,8,0
460,12,12,12,4
629,53,21,5,5
651,11,11,11,3
431,47,15,15,7
569,57,25,9,1
992,32,0,0,0
945,49,17,1,1
8,8,8,8,0
706,2,2,2,2
850,18,18,2,2
190,62,30,14,6
266,10,10,10,2
690,50,18,2,2
389,5,5,5,5
120,56,24,8,0
467,19,19,3,3
635,59,27,11,3
449,1,1,1,1
661,21,21,5,5
40,40,8,8,0
521,9,9,9,1
545,33,1,1,1
843,11,11,11,3
788,20,20,4,4
328,8,8,8,0
511,63,31,15,7
991,31,31,15,7
234,42,10,10,2
511,63,31,15,7
894,62,30,14,6
482,34,2,2,2
809,41,9,9,1
239,47,15,15,7
301,45,13,13,5
586,10,10,10,2
641,1,1,1,1
848,16,16,0,0
92,28,28,12,4
379,59,27,11,3
148,20,20,4,4
174,46,14,14,6
506,58,26,10,2
623,47,15,15,7
353,33,1,1,1
897,1,1,1,1
929,33,1,1,1
355,35,3,3,3
72,8,8,8,0
649,9,9,9,1
884,52,20,4,4
485,37,5,5,5
563,51,19,3,3
592,16,16,0,0
624,48,16,0,0
277,21,21,5,5
109,45,13,13,5
346,26,26,10,2
164,36,4,4,4
414,30,30,14,6
578,2,2,2,2
950,54,22,6,6
144,16,16,0,0
531,19,19,3,3
68,4,4,4,4
629,53,21,5,5
820,52,20,4,4
816,48,16,0,0
282,26,26,10,2
694,54,22,6,6
189,61,29,13,5
398,14,14,14,6
719,15,15,15,7
223,31,31,15,7
605,29,29,13,5
945,49,17,1,1
647,7,7,7,7
741,37,5,5,5
714,10,10,10,2
606,30,30,14,6
97,33,1,1,1
7,7,7,7,7
122,58,26,10,2
473,25,25,9,1
76,12,12,12,4
436,52,20,4,4
633,57,25,9,1
54,54,22,6,6
756,52,20,4,4
720,16,16,0,0
835,3,3,3,3
691,51,19,3,3
143,15,15,15,7
798,30,30,14,6
449,1,1,1,1
663,23,23,7,7
693,53,21,5,5
710,6,6,6,6
323,3,3,3,3
913,17,17,1,1
984,24,24,8,0
91,27,27,11,3
637,61,29,13,5
559,47,15,15,7
294,38,6,6,6
967,7,7,7,7
60,60,28,12,4
578,2,2,2,2
855,23,23,7,7
672,32,0,0,0
129,1,1,1,1
528,16,16,0,0
477,29,29,13,5
345,25,25,9,1
356,36,4,4,4
518,6,6,6,6
347,27,27,11,3
182,54,22,6,6
870,38,6,6,6
470,22,22,6,6
666,26,26,10,2
642,2,2,2,2
178,50,18,2,2
958,62,30,14,6
520,8,8,8,0
279,23,23,7,7
308,52,20,4,4
7,7,7,7,7
946,50,18,2,2
231,39,7,7,7
138,10,10,10,2
73,9,9,9,1
351,31,31,15,7
412,28,28,12,4
551,39,7,7,7
31,31,31,15,7
659,19,19,3,3
429,45,13,13,5
155,27,27,11,3
827,59,27,11,3
476,28,28,12,4
714,10,10,10,2
274,18,18,2,2
727,23,23,7,7
84,20,20,4,4
988,28,28,12,4
64,0,0,0,0
302,46,14,14,6
558,46,14,14,6
368,48,16,0,0
283,27,27,11,3
915,19,19,3,3
124,60,28,12,4
70,6,6,6,6
142,14,14,14,6
342,22,22,6,6
976,16,16,0,0
557,45,13,13,5
268,12,12,12,4
822,54,22,6,6
580,4,4,4,4
60,60,28,12,4
8,8,8,8,0
853,21,21,5,5
782,14,14,14,6
205,13,13,13,5
649,9,9,9,1
629,53,21,5,5
73,9,9,9,1
368,48,16,0,0
411,27,27,11,3
683,43,11,11,3
269,13,13,13,5
885,53,21,5,5
478,30,30,14,6
844,12,12,12,4
120,56,24,8,0
413,29,29,13,5
124,60,28,12,4
511,63,31,15,7
752,48,16,0,0
807,39,7,7,7
923,27,27,11,3
701,61,29,13,5
123,59,27,11,3
654,14,14,14,6
146,18,18,2,2
36,36,4,4,4
500,52,20,4,4
667,27,27,11,3
485,37,5,5,5
685,45,13,13,5
762,58,26,10,2
587,11,11,11,3
755,51,19,3,3
204,12,12,12,4
326,6,6,6,6
155,27,27,11,3
608,32,0,0,0
895,63,31,15,7
605,29,29,13,5
464,16,16,0,0
576,0,0,0,0
229,37,5,5,5
288,32,0,0,0
950,54,22,6,6
803,35,3,3,3
406,22,22,6,6
803,35,3,3,3
786,18,18,2,2
782,14,14,14,6
952,56,24,8,0
31,31,31,15,7
995,35,3,3,3
31,31,31,15,7
202,10,10,10,2
199,7,7,7,7
569,57,25,9,1
536,24,24,8,0
151,23,23,7,7
944,48,16,0,0
803,35,3,3,3
684,44,12,12,4
152,24,24,8,0
128,0,0,0,0
146,18,18,2,2
701,61,29,13,5
966,6,6,6,6
388,4,4,4,4
382,62,30,14,6
521,9,9,9,1
439,55,23,7,7
237,45,13,13,5
694,54,22,6,6
393,9,9,9,1
829,61,29,13,5
920,24,24,8,0
766,62,30,14,6
627,51,19,3,3
291,35,3,3,3
746,42,10,10,2
18,18,18,2,2
172,44,12,12,4
122,58,26,10,2
208,16,16,0,0
259,3,3,3,3
632,56,24,8,0
186,58,26,10,2
483,35,3,3,3
998,38,6,6,6
993,33,1,1,1
120,56,24,8,0
877,45,13,13,5
1,1,1,1,1
15,15,15,15,7
348,28,28,12,4
336,16,16,0,0
419,35,3,3,3
836,4,4,4,4
349,29,29,13,5
423,39,7,7,7
547,35,3,3,3
763,59,27,11,3
14,14,14,14,6
574,62,30,14,6
613,37,5,5,5
343,23,23,7,7
453,5,5,5,5
179,51,19,3,3
501,53,21,5,5
539,27,27,11,3
985,25,25,9,1
898,2,2,2,2
770,2,2,2,2
995,35,3,3,3
758,54,22,6,6
273,17,17,1,1
291,35,3,3,3
332,12,12,12,4
578,2,2,2,2
849,17,17,1,1
539,27,27,11,3
974,14,14,14,6
353,33,1,1,1
191,63,31,15,7
997,37,5,5,5
902,6,6,6,6
404,20,20,4,4
873,41,9,9,1
813,45,13,13,5
468,20,20,4,4
693,53,21,5,5
939,43,11,11,3
477,29,29,13,5
363,43,11,11,3
741,37,5,5,5
128,0,0,0,0
501,53,21,5,5
482,34,2,2,2
129,1,1,1,1
738,34,2,2,2
881,49,17,1,1
45,45,13,13,5
132,4,4,4,4
526,14,14,14,6
275,19,19,3,3
778,10,10,10,2
851,19,19,3,3
40,40,8,8,0
241,49,17,1,1
822,54,22,6,6
831,63,31,15,7
50,50,18,2,2
864,32,0,0,0
715,11,11,11,3
375,55,23,7,7
193,1,1,1,1
61,61,29,13,5
702,62,30,14,6
632,56,24,8,0
838,6,6,6,6
137,9,9,9,1
810,42,10,10,2
634,58,26,10,2
201,9,9,9,1
967,7,7,7,7
409,25,25,9,1
120,56,24,8,0
883,51,19,3,3
283,27,27,11,3
382,62,30,14,6
869,37,5,5,5
315,59,27,11,3
440,56,24,8,0
196,4,4,4,4
203,11,11,11,3
353,33,1,1,1
460,12,12,12,4
472,24,24,8,0
303,47,15,15,7
913,17,17,1,1
349,29,29,13,5
460,12,12,12,4
362,42,10,10,2
219,27,27,11,3
363,43,11,11,3
818,50,18,2,2
713,9,9,9,1
276,20,20,4,4
863,31,31,15,7
103,39,7,7,7
524,12,12,12,4
260,4,4,4,4
955,59,27,11,3
996,36,4,4,4
852,20,20,4,4
709,5,5,5,5
515,3,3,3,3
100,36,4,4,4
390,6,6,6,6
11,11,11,11,3
423,39,7,7,7
820,52,20,4,4
91,27,27,11,3
86,22,22,6,6
605,29,29,13,5
823,55,23,7,7
369,49,17,1,1
866,34,2,2,2
746,42,10,10,2
824,56,24,8,0
385,1,1,1,1
475,27,27,11,3
899,3,3,3,3
849,17,17,1,1
998,38,6,6,6
953,57,25,9,1
916,20,20,4,4
594,18,18,2,2
145,17,17,1,1
232,40,8,8,0
830,62,30,14,6
539,27,27,11,3
743,39,7,7,7
230,38,6,6,6
627,51,19,3,3
99,35,3,3,3
819,51,19,3,3
771,3,3,3,3
730,26,26,10,2
948,52,20,4,4
537,25,25,9,1
553,41,9,9,1
334,14,14,14,6
330,10,10,10,2
626,50,18,2,2
556,44,12,12,4
888,56,24,8,0
634,58,26,10,2
291,35,3,3,3
654,14,14,14,6
555,43,11,11,3
795,27,27,11,3
446,62,30,14,6
36,36,4,4,4
462,14,14,14,6
984,24,24,8,0
355,35,3,3,3
283,27,27,11,3
962,2,2,2,2
21,21,21,5,5
934,38,6,6,6
96,32,0,0,0
156,28,28,12,4
130,2,2,2,2
290,34,2,2,2
861,29,29,13,5
666,26,26,10,2
789,21,21,5,5
648,8,8,8,0
712,8,8,8,0
646,6,6,6,6
949,53,21,5,5
677,37,5,5,5
276,20,20,4,4
144,16,16,0,0
611,35,3,3,3
536,24,24,8,0
656,16,16,0,0
635,59,27,11,3
554,42,10,10,2
142,14,14,14,6
869,37,5,5,5
136,8,8,8,0
86,22,22,6,6
69,5,5,5,5
810,42,10,10,2
40,40,8,8,0
963,3,3,3,3
97,33,1,1,1
752,48,16,0,0
770,2,2,2,2
363,43,11,11,3
84,20,20,4,4
156,28,28,12,4
712,8,8,8,0
326,6,6,6,6
885,53,21,5,5
688,48,16,0,0
661,21,21,5,5
209,17,17,1,1
152,24,24,8,0
748,44,12,12,4
82,18,18,2,2
524,12,12,12,4
524,12,12,12,4
585,9,9,9,1
64,0,0,0,0
896,0,0,0,0
610,34,2,2,2
52,52,20,4,4
274,18,18,2,2
537,25,25,9,1
310,54,22,6,6
17,17,17,1,1
774,6,6,6,6
423,39,7,7,7
89,25,25,9,1
465,17,17,1,1
367,47,15,15,7
880,48,16,0,0
513,1,1,1,1
624,48,16,0,0
848,16,16,0,0
793,25,25,9,1
502,54,22,6,6
761,57,25,9,1
699,59,27,11,3
945,49,17,1,1
883,51,19,3,3
603,27,27,11,3
148,20,20,4,4
246,54,22,6,6
693,53,21,5,5
308,52,20,4,4
631,55,23,7,7
458,10,10,10,2
813,45,13,13,5
988,28,28,12,4
935,39,7,7,7
327,7,7,7,7
536,24,24,8,0
992,32,0,0,0
56,56,24,8,0
313,57,25,9,1
439,55,23,7,7
931,35,3,3,3
741,37,5,5,5
658,18,18,2,2
451,3,3,3,3
407,23,23,7,7
699,59,27,11,3
847,15,15,15,7
553,41,9,9,1
381,61,29,13,5
95,31,31,15,7
265,9,9,9,1
423,39,7,7,7
115,51,19,3,3
478,30,30,14,6
646,6,6,6,6
24,24,24,8,0
626,50,18,2,2
66,2,2,2,2
901,5,5,5,5
11,11,11,11,3
756,52,20,4,4
1,1,1,1,1
774,6,6,6,6
686,46,14,14,6
255,63,31,15,7
723,19,19,3,3
876,44,12,12,4
107,43,11,11,3
368,48,16,0,0
841,9,9,9,1
753,49,17,1,1
917,21,21,5,5
194,2,2,2,2
673,33,1,1,1
990,30,30,14,6
603,27,27,11,3
466,18,18,2,2
65,1,1,1,1
571,59,27,11,3
851,19,19,3,3
516,4,4,4,4
66,2,2,2,2
37,37,5,5,5
464,16,16,0,0
125,61,29,13,5
663,23,23,7,7
719,15,15,15,7
361,41,9,9,1
303,47,15,15,7
247,55,23,7,7
482,34,2,2,2
554,42,10,10,2
535,23,23,7,7
674,34,2,2,2
722,18,18,2,2
66,2,2,2,2
104,40,8,8,0
950,54,22,6,6
612,36,4,4,4
150,22,22,6,6
23,23,23,7,7
66,2,2,2,2
892,60,28,12,4
108,44,12,12,4
324,4,4,4,4
277,21,21,5,5
251,59,27,11,3
778,10,10,10,2
850,18,18,2,2
359,39,7,7,7
440,56,24,8,0
137,9,9,9,1
174,46,14,14,6
57,57,25,9,1
681,41,9,9,1
783,15,15,15,7
91,27,27,11,3
672,32,0,0,0
349,29,29,13,5
268,12,12,12,4
195,3,3,3,3
395,11,11,11,3
272,16,16,0,0
397,13,13,13,5
818,50,18,2,2
957,61,29,13,5
725,21,21,5,5
198,6,6,6,6
220,28,28,12,4
566,54,22,6,6
714,10,10,10,2
213,21,21,5,5
766,62,30,14,6
657,17,17,1,1
149,21,21,5,5
232,40,8,8,0
291,35,3,3,3
417,33,1,1,1
768,0,0,0,0
317,61,29,13,5
599,23,23,7,7
538,26,26,10,2
883,51,19,3,3
638,62,30,14,6
33,33,1,1,1
370,50,18,2,2
190,62,30,14,6
903,7,7,7,7
323,3,3,3,3
586,10,10,10,2
725,21,21,5,5
35,35,3,3,3
828,60,28,12,4
511,63,31,15,7
211,19,19,3,3
759,55,23,7,7
292,36,4,4,4
105,41,9,9,1
519,7,7,7,7
725,21,21,5,5
834,2,2,2,2
436,52,20,4,4
839,7,7,7,7
355,35,3,3,3
827,59,27,11,3
686,46,14,14,6
847,15,15,15,7
615,39,7,7,7
987,27,27,11,3
640,0,0,0,0
116,52,20,4,4
207,15,15,15,7
561,49,17,1,1
359,39,7,7,7
0,0,0,0,0
358,38,6,6,6
788,20,20,4,4
149,21,21,5,5
135,7,7,7,7
561,49,17,1,1
650,10,10,10,2
583,7,7,7,7
188,60,28,12,4
35,35,3,3,3
232,40,8,8,0
475,27,27,11,3
928,32,0,0,0
187,59,27,11,3
689,49,17,1,1
813,45,13,13,5
323,3,3,3,3
104,40,8,8,0
195,3,3,3,3
433,49,17,1,1
866,34,2,2,2
616,40,8,8,0
834,2,2,2,2
983,23,23,7,7
601,25,25,9,1
530,18,18,2,2
494,46,14,14,6
818,50,18,2,2
785,17,17,1,1
624,48,16,0,0
98,34,2,2,2
456,8,8,8,0
776,8,8,8,0
710,6,6,6,6
911,15,15,15,7
979,19,19,3,3
40,40,8,8,0
726,22,22,6,6
789,21,21,5,5
334,14,14,14,6
834,2,2,2,2
436,52,20,4,4
787,19,19,3,3
226,34,2,2,2
259,3,3,3,3
613,37,5,5,5
446,62,30,14,6
992,32,0,0,0
390,6,6,6,6
667,27,27,11,3
360,40,8,8,0
144,16,16,0,0
469,21,21,5,5
12,12,12,12,4
367,47,15,15,7
448,0,0,0,0
194,2,2,2,2
538,26,26,10,2
508,60,28,12,4
673,33,1,1,1
219,27,27,11,3
619,43,11,11,3
2,2,2,2,2
856,24,24,8,0
458,10,10,10,2
659,19,19,3,3
218,26,26,10,2
531,19,19,3,3
776,8,8,8,0
59,59,27,11,3
298,42,10,10,2
603,27,27,11,3
761,57,25,9,1
584,8,8,8,0
266,10,10,10,2
313,57,25,9,1
711,7,7,7,7
501,53,21,5,5
348,28,28,12,4
928,32,0,0,0
844,12,12,12,4
371,51,19,3,3
469,21,21,5,5
675,35,3,3,3
104,40,8,8,0
811,43,11,11,3
9,9,9,9,1
212,20,20,4,4
832,0,0,0,0
585,9,9,9,1
228,36,4,4,4
614,38,6,6,6
22,22,22,6,6
205,13,13,13,5
388,4,4,4,4
274,18,18,2,2
300,44,12,12,4
169,41,9,9,1
404,20,20,4,4
228,36,4,4,4
758,54,22,6,6
147,19,19,3,3
597,21,21,5,5
646,6,6,6,6
317,61,29,13,5
157,29,29,13,5
248,56,24,8,0
971,11,11,11,3
180,52,20,4,4
709,5,5,5,5
218,26,26,10,2
638,62,30,14,6
841,9,9,9,1
5,5,5,5,5
660,20,20,4,4
279,23,23,7,7
507,59,27,11,3
54,54,22,6,6
758,54,22,6,6
179,51,19,3,3
661,21,21,5,5
276,20,20,4,4
23,23,23,7,7
180,52,20,4,4
579,3,3,3,3
978,18,18,2,2
84,20,20,4,4
384,0,0,0,0
638,62,30,14,6
282,26,26,10,2
116,52,20,4,4
599,23,23,7,7
712,8,8,8,0
54,54,22,6,6
281,25,25,9,1
240,48,16,0,0
429,45,13,13,5
234,42,10,10,2
921,25,25,9,1
321,1,1,1,1
296,40,8,8,0
846,14,14,14,6
398,14,14,14,6
421,37,5,5,5
214,22,22,6,6
149,21,21,5,5
316,60,28,12,4
686,46,14,14,6
959,63,31,15,7
208,16,16,0,0
450,2,2,2,2
123,59,27,11,3
213,21,21,5,5
150,22,22,6,6
519,7,7,7,7
997,37,5,5,5
882,50,18,2,2
532,20,20,4,4
735,31,31,15,7
434,50,18,2,2
318,62,30,14,6
906,10,10,10,2
278,22,22,6,6
846,14,14,14,6
993,33,1,1,1
719,15,15,15,7
370,50,18,2,2
895,63,31,15,7
950,54,22,6,6
474,26,26,10,2
714,10,10,10,2
213,21,21,5,5
104,40,8,8,0
827,59,27,11,3
540,28,28,12,4
373,53,21,5,5
539,27,27,11,3
633,57,25,9,1
103,39,7,7,7
607,31,31,15,7
560,48,16,0,0
7,7,7,7,7
284,28,28,12,4
565,53,21,5,5
947,51,19,3,3
858,26,26,10,2
860,28,28,12,4
626,50,18,2,2
397,13,13,13,5
623,47,15,15,7
126,62,30,14,6
728,24,24,8,0
397,13,13,13,5
27,27,27,11,3
959,63,31,15,7
371,51,19,3,3
962,2,2,2,2
17,17,17,1,1
566,54,22,6,6
414,30,30,14,6
68,4,4,4,4
477,29,29,13,5
240,48,16,0,0
826,58,26,10,2
812,44,12,12,4
257,1,1,1,1
257,1,1,1,1
554,42,10,10,2
356,36,4,4,4
348,28,28,12,4
561,49,17,1,1
944,48,16,0,0
83,19,19,3,3
238,46,14,14,6
324,4,4,4,4
274,18,18,2,2
622,46,14,14,6
586,10,10,10,2
327,7,7,7,7
327,7,7,7,7
722,18,18,2,2
852,20,20,4,4
32,32,0,0,0
398,14,14,14,6
246,54,22,6,6
338,18,18,2,2
109,45,13,13,5
422,38,6,6,6
100,36,4,4,4
61,61,29,13,5
162,34,2,2,2
801,33,1,1,1
349,29,29,13,5
1,1,1,1,1
941,45,13,13,5
456,8,8,8,0
888,56,24,8,0
754,50,18,2,2
506,58,26,10,2
444,60,28,12,4
30,30,30,14,6
306,50,18,2,2
745,41,9,9,1
168,40,8,8,0
791,23,23,7,7
31,31,31,15,7
630,54,22,6,6
918,22,22,6,6
269,13,13,13,5
793,25,25,9,1
318,62,30,14,6
124,60,28,12,4
580,4,4,4,4
558,46,14,14,6
903,7,7,7,7
120,56,24,8,0
957,61,29,13,5
277,21,21,5,5
477,29,29,13,5
344,24,24,8,0
579,3,3,3,3
700,60,28,12,4
732,28,28,12,4
990,30,30,14,6
324,4,4,4,4
22,22,22,6,6
929,33,1,1,1
619,43,11,11,3
81,17,17,1,1
249,57,25,9,1
268,12,12,12,4
520,8,8,8,0
894,62,30,14,6
829,61,29,13,5
729,25,25,9,1
571,59,27,11,3
515,3,3,3,3
21,21,21,5,5
286,30,30,14,6
31,31,31,15,7
656,16,16,0,0
106,42,10,10,2
973,13,13,13,5
719,15,15,15,7
651,11,11,11,3
565,53,21,5,5
455,7,7,7,7
818,50,18,2,2
221,29,29,13,5
609,33,1,1,1
569,57,25,9,1
564,52,20,4,4
626,50,18,2,2
526,14,14,14,6
18,18,18,2,2
600,24,24,8,0
297,41,9,9,1
341,21,21,5,5
657,17,17,1,1
840,8,8,8,0
494,46,14,14,6
103,39,7,7,7
882,50,18,2,2
460,12,12,12,4
541,29,29,13,5
304,48,16,0,0
914,18,18,2,2
725,21,21,5,5
124,60,28,12,4
351,31,31,15,7
669,29,29,13,5
940,44,12,12,4
309,53,21,5,5
506,58,26,10,2
944,48,16,0,0
178,50,18,2,2
418,34,2,2,2
268,12,12,12,4
899,3,3,3,3
521,9,9,9,1
439,55,23,7,7
153,25,25,9,1
559,47,15,15,7
33,33,1,1,1
290,34,2,2,2
970,10,10,10,2
83,19,19,3,3
188,60,28,12,4
954,58,26,10,2
764,60,28,12,4
684,44,12,12,4
869,37,5,5,5
20,20,20,4,4
901,5,5,5,5
881,49,17,1,1
932,36,4,4,4
705,1,1,1,1
916,20,20,4,4
992,32,0,0,0
37,37,5,5,5
44,44,12,12,4
541,29,29,13,5
429,45,13,13,5
50,50,18,2,2
795,27,27,11,3
226,34,2,2,2
262,6,6,6,6
789,21,21,5,5
678,38,6,6,6
126,62,30,14,6
723,19,19,3,3
532,20,20,4,4
918,22,22,6,6
731,27,27,11,3
491,43,11,11,3
418,34,2,2,2
907,11,11,11,3
402,18,18,2,2
366,46,14,14,6
945,49,17,1,1
693,53,21,5,5
298,42,10,10,2
971,11,11,11,3
479,31,31,15,7
859,27,27,11,3
978,18,18,2,2
222,30,30,14,6
229,37,5,5,5
176,48,16,0,0
803,35,3,3,3
920,24,24,8,0
186,58,26,10,2
603,27,27,11,3
167,39,7,7,7
895,63,31,15,7
233,41,9,9,1
886,54,22,6,6
430,46,14,14,6
334,14,14,14,6
409,25,25,9,1
181,53,21,5,5
55,55,23,7,7
768,0,0,0,0
100,36,4,4,4
46,46,14,14,6
501,53,21,5,5
98,34,2,2,2
586,10,10,10,2
201,9,9,9,1
557,45,13,13,5
627,51,19,3,3
323,3,3,3,3
792,24,24,8,0
698,58,26,10,2
932,36,4,4,4
899,3,3,3,3
15,15,15,15,7
335,15,15,15,7
795,27,27,11,3
623,47,15,15,7
77,13,13,13,5
863,31,31,15,7
624,48,16,0,0
564,52,20,4,4
828,60,28,12,4
681,41,9,9,1
47,47,15,15,7
916,20,20,4,4
509,61,29,13,5
572,60,28,12,4
238,46,14,14,6
378,58,26,10,2
101,37,5,5,5
552,40,8,8,0
369,49,17,1,1
895,63,31,15,7
731,27,27,11,3
400,16,16,0,0
730,26,26,10,2
274,18,18,2,2
153,25,25,9,1
410,26,26,10,2
764,60,28,12,4
990,30,30,14,6
133,5,5,5,5
131,3,3,3,3
883,51,19,3,3
872,40,8,8,0
275,19,19,3,3
301,45,13,13,5
41,41,9,9,1
413,29,29,13,5
946,50,18,2,2
700,60,28,12,4
95,31,31,15,7
602,26,26,10,2
840,8,8,8,0
702,62,30,14,6
655,15,15,15,7
323,3,3,3,3
301,45,13,13,5
141,13,13,13,5
610,34,2,2,2
783,15,15,15,7
717,13,13,13,5
833,1,1,1,1
933,37,5,5,5
886,54,22,6,6
645,5,5,5,5
7,7,7,7,7
634,58,26,10,2
722,18,18,2,2
269,13,13,13,5
333,13,13,13,5
256,0,0,0,0
422,38,6,6,6
430,46,14,14,6
708,4,4,4,4
184,56,24,8,0
284,28,28,12,4
656,16,16,0,0
594,18,18,2,2
623,47,15,15,7
129,1,1,1,1
746,42,10,10,2
954,58,26,10,2
864,32,0,0,0
408,24,24,8,0
689,49,17,1,1
332,12,12,12,4
728,24,24,8,0
205,13,13,13,5
52,52,20,4,4
202,10,10,10,2
472,24,24,8,0
919,23,23,7,7
583,7,7,7,7
270,14,14,14,6
541,29,29,13,5
108,44,12,12,4
240,48,16,0,0
926,30,30,14,6
571,59,27,11,3
670,30,30,14,6
108,44,12,12,4
290,34,2,2,2
914,18,18,2,2
791,23,23,7,7
186,58,26,10,2
441,57,25,9,1
453,5,5,5,5
682,42,10,10,2
263,7,7,7,7
940,44,12,12,4
729,25,25,9,1
327,7,7,7,7
683,43,11,11,3
243,51,19,3,3
645,5,5,5,5
43,43,11,11,3
684,44,12,12,4
814,46,14,14,6
557,45,13,13,5
90,26,26,10,2
583,7,7,7,7
412,28,28,12,4
160,32,0,0,0
596,20,20,4,4
523,11,11,11,3
719,15,15,15,7
164,36,4,4,4
43,43,11,11,3
915,19,19,3,3
987,27,27,11,3
897,1,1,1,1
443,59,27,11,3
916,20,20,4,4
713,9,9,9,1
604,28,28,12,4
848,16,16,0,0
99,35,3,3,3
489,41,9,9,1
935,39,7,7,7
34,34,2,2,2
719,15,15,15,7
889,57,25,9,1
138,10,10,10,2
143,15,15,15,7
31,31,31,15,7
673,33,1,1,1
963,3,3,3,3
717,13,13,13,5
316,60,28,12,4
225,33,1,1,1
618,42,10,10,2
295,39,7,7,7
422,38,6,6,6
578,2,2,2,2
161,33,1,1,1
199,7,7,7,7
978,18,18,2,2
458,10,10,10,2
376,56,24,8,0
590,14,14,14,6
572,60,28,12,4
932,36,4,4,4
179,51,19,3,3
631,55,23,7,7
859,27,27,11,3
533,21,21,5,5
802,34,2,2,2
825,57,25,9,1
904,8,8,8,0
186,58,26,10,2
332,12,12,12,4
575,63,31,15,7
604,28,28,12,4
869,37,5,5,5
971,11,11,11,3
367,47,15,15,7
203,11,11,11,3
16,16,16,0,0
737,33,1,1,1
902,6,6,6,6
367,47,15,15,7
755,51,19,3,3
891,59,27,11,3
676,36,4,4,4
820,52,20,4,4
625,49,17,1,1
735,31,31,15,7
48,48,16,0,0
878,46,14,14,6
661,21,21,5,5
435,51,19,3,3
615,39,7,7,7
665,25,25,9,1
362,42,10,10,2
38,38,6,6,6
714,10,10,10,2
695,55,23,7,7
919,23,23,7,7
765,61,29,13,5
552,40,8,8,0
513,1,1,1,1
571,59,27,11,3
596,20,20,4,4
556,44,12,12,4
469,21,21,5,5
188,60,28,12,4
648,8,8,8,0
488,40,8,8,0
39,39,7,7,7
674,34,2,2,2
173,45,13,13,5
470,22,22,6,6
385,1,1,1,1
810,42,10,10,2
768,0,0,0,0
678,38,6,6,6
389,5,5,5,5
556,44,12,12,4
549,37,5,5,5
508,60,28,12,4
23,23,23,7,7
788,20,20,4,4
145,17,17,1,1
129,1,1,1,1
989,29,29,13,5
344,24,24,8,0
39,39,7,7,7
680,40,8,8,0
299,43,11,11,3
403,19,19,3,3
630,54,22,6,6
885,53,21,5,5
784,16,16,0,0
59,59,27,11,3
635,59,27,11,3
988,28,28,12,4
266,10,10,10,2
778,10,10,10,2
97,33,1,1,1
574,62,30,14,6
368,48,16,0,0
20,20,20,4,4
17,17,17,1,1
671,31,31,15,7
515,3,3,3,3
352,32,0,0,0
463,15,15,15,7
183,55,23,7,7
146,18,18,2,2
480,32,0,0,0
475,27,27,11,3
589,13,13,13,5
522,10,10,10,2
231,39,7,7,7
914,18,18,2,2
294,38,6,6,6
496,48,16,0,0
351,31,31,15,7
794,26,26,10,2
345,25,25,9,1
280,24,24,8,0
172,44,12,12,4
6,6,6,6,6
499,51,19,3,3
111,47,15,15,7
760,56,24,8,0
862,30,30,14,6
235,43,11,11,3
419,35,3,3,3
93,29,29,13,5
977,17,17,1,1
688,48,16,0,0
587,11,11,11,3
619,43,11,11,3
195,3,3,3,3
740,36,4,4,4
988,28,28,12,4
145,17,17,1,1
349,29,29,13,5
193,1,1,1,1
589,13,13,13,5
380,60,28,12,4
239,47,15,15,7
271,15,15,15,7
24,24,24,8,0
682,42,10,10,2
239,47,15,15,7
987,27,27,11,3
822,54,22,6,6
998,38,6,6,6
922,26,26,10,2
186,58,26,10,2
972,12,12,12,4
501,53,21,5,5
445,61,29,13,5
691,51,19,3,3
366,46,14,14,6
660,20,20,4,4
41,41,9,9,1
140,12,12,12,4
246,54,22,6,6
472,24,24,8,0
498,50,18,2,2
13,13,13,13,5
397,13,13,13,5
57,57,25,9,1
377,57,25,9,1
13,13,13,13,5
43,43,11,11,3
634,58,26,10,2
277,21,21,5,5
706,2,2,2,2
464,16,16,0,0
851,19,19,3,3
964,4,4,4,4
128,0,0,0,0
335,15,15,15,7
946,50,18,2,2
247,55,23,7,7
331,11,11,11,3
301,45,13,13,5
625,49,17,1,1
573,61,29,13,5
270,14,14,14,6
924,28,28,12,4
967,7,7,7,7
564,52,20,4,4
873,41,9,9,1
80,16,16,0,0
712,8,8,8,0
148,20,20,4,4
320,0,0,0,0
105,41,9,9,1
977,17,17,1,1
656,16,16,0,0
